Feature_Label,PC1,PC2,PC3
10.75 min | Chenodeoxycholic acid disulfate,-0.028872272451866656,-0.005375969341458922,-0.024269623910231738
"10.8 min | 6-(4-carboxy-2-hydroxyphenoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid",0.030877566691150295,-0.010517999712266527,-0.007537959422264148
10.82 min | Ethyl (S)-3-hydroxybutyrate glucoside,-0.024531419414590888,-0.008745636542330596,0.02607136526744243
10.85 min | [Gallocatechin(4alpha->8)]2catechin,-0.009031961425711,-0.0004742331476093594,0.08354143958333522
10.87 min | [Gallocatechin(4alpha->8)]2catechin,-0.00970409714003433,-0.0008873931203121026,0.0855902307009234
10.88 min | Palmitic Acid,0.012566439231176407,-0.018015626695862295,0.013168541248542451
10.89 min | Stearic acid,0.014196439818989647,-0.01700566289967416,0.01239551361915242
10.9 min | Molludistin 2''-rhamnoside,-0.006234196085956515,0.0009764757414500825,-0.008776548217855703
"10.94 min | (7,8-Dihydro-5-((E)-((a-(3-pyridyl)benzylidene)aminooxy)ethyl)-1-naphthyloxy)acetic acid",-0.023266875422606283,-0.004469557483957561,-0.021472038093297383
"10.95 min | LUTEOLIN-3',7-DIGLUCOSIDE",0.014137177506714563,0.021066811789273835,-0.004441504826902617
"10.95 min | (1RS,2RS)-Guaiacylglycerol 1-glucoside",-0.0021092692810500335,-0.007853479745136763,0.0028154429784300545
"10.95 min | 4-Hydroxy-5-(3',4'-dihydroxyphenyl)-valeric acid-O-methyl-O-glucuronide",-0.028437675818611126,-0.005103932497075585,-0.023009080437271026
"10.95 min | 3-(4-Hydroxy-3-methoxyphenyl)-1,2-propanediol 2-O-(galloyl-glucoside)",-0.030254313729293335,-0.005480513943097655,-0.02501454571456534
10.97 min | Caryoptosidic acid,-0.0070111652330069356,-0.0005819584873285208,-0.003637138320959734
11.0 min | Cinnamtannin A2,-0.021620160134959557,-0.005456725035267182,-0.0002904790206057311
"11.04 min | Myricetin 3-(3'',4''-diacetylrhamnoside)",-0.03171936873455164,-0.003596603386466778,-0.02604983144993996
"11.06 min | 4-Hydroxy-5-(3',4',5'-trihydroxyphenyl)-valeric acid-O-methyl-O-glucuronide",-0.02660577768028286,-0.003476542507093333,-0.020134509592057374
11.07 min | Quinic acid,-0.016058220165785807,-0.0030453819419119827,-0.014013230613421261
11.07 min | Epicatechin-(4beta->8)-gallocatechin,-0.013032685733136599,-0.00283642421699972,0.06421203711296429
11.08 min | Caffeic Acid,-0.021477750620634423,-0.0019458618672490722,-0.003997330349350118
11.1 min | (S)-3-{4-[2-(5-Methyl-2-phenyl-oxazol-4-yl)-ethoxy]-phenyl}-2-propylamino-propionic acid,0.03644475497737743,0.05598155717038187,-0.00835415635406714
11.11 min | Phlorisobutyrophenone 2-glucoside,0.049498262398773946,-0.02591777505067463,-0.0033306227476892175
11.11 min | (-)-epicatechin-3'-O-glucuronide,0.007901438380670709,-0.015577613947810499,-0.006638033155392828
11.13 min | [Gallocatechin(4alpha->8)]2catechin,-0.008423184961677994,0.0002638447027177318,0.06832018833015985
11.14 min | Caffeic acid 3-O-glucuronide,-0.013818858016123066,0.002914196140029657,-0.003967980719077673
11.15 min | Glucocaffeic acid,-0.002513328388772906,0.003842198309720062,0.007006449158106256
11.15 min | Gallocatechin-(4alpha->8)-gallocatechin-(4alpha->8)-gallocatechin,-0.0052379296900029295,0.0011223950365987737,0.04913712222435791
11.18 min | Hamamelitannin,0.03709205830054308,-0.010053944825804786,-0.011130056293047419
11.19 min | (E)-Resveratrol 3-glucoside 4'-sulfate,0.034907783671676164,-0.010800236917804209,-0.012321501774032607
11.19 min | Ethyl (S)-3-hydroxybutyrate glucoside,-0.008688011350349986,0.0036433785635261243,0.018419133439043858
11.21 min | Cinnamtannin II,-0.038667890462756406,-0.009086286933216324,-0.010871600223169471
"11.22 min | 2,3-Butanediol glucoside",0.013954481407063263,0.060722134893591406,-0.0021944985881335727
"11.23 min | 4-Hydroxy-5-(3',4'-dihydroxyphenyl)-valeric acid-O-methyl-O-glucuronide",-0.009438513775009419,0.012411349350653874,0.04444383584090907
11.24 min | Phenylpyruvic acid,-0.0014856314316923824,-0.014006857689883741,0.005221654038682473
11.25 min | Isovitexin 2''-O-[4-hydroxy-(E)-cinnamoyl-(->6)-beta-D-glucopyranosyl] 4'-O-beta-D-glucopyranoside,0.0014004632797196936,-0.001886497874302291,0.0019643924470535744
11.26 min | 1-Hexanol arabinosylglucoside,-0.010211467158843317,-0.005805467751165397,0.00835431232256691
11.26 min | Stearic acid,0.010319806756473015,-0.018048462707657944,0.01348124220001753
11.28 min | 2-trans-O-Feruloylglucaric acid,-0.014464216122498163,0.002773350200882154,-0.0043411617973220865
"11.31 min | 1-(3,4-Dimethoxyphenyl)-1,2-ethanediol 1-O-b-D-glucoside",-0.01564501161084338,-0.006668093556152686,-0.010883935041642609
"11.33 min | 1-(3,4-Dimethoxyphenyl)-1,2-ethanediol 1-O-b-D-glucoside",-0.034883830692762414,-0.008807316899402451,-0.011303283259091471
"11.35 min | (2R,3S)-Piscidic acid",-0.01831500354897638,0.04163960085129745,-0.014365602682198116
11.39 min | Gallocatechin-(4alpha->8)-catechin-(4alpha->8)-catechin,-0.013501866654945545,-0.0020085624762686987,0.08502060202074604
11.39 min | 5-Hydroxy-6-methoxycoumarin 7-glucoside,-0.014820114782455363,0.00303107166275185,-0.003984110583539401
11.4 min | Caffeic acid 3-O-glucuronide,-0.020824169603468827,-0.0045148971444557194,-0.0162275597864887
"11.4 min | Epigallocatechin-(4b,8)-epicatechin-3-O-gallate ester",0.03154289116950235,-0.019203259833886165,0.0068485437115581
"11.41 min | Benzoic acid + 2O, O-Hex",0.034585716990355606,-0.001614863590145459,-0.006030844427927152
11.44 min | glutamic acid betaine,-0.019336084712764264,-0.002434007336796042,-0.02027762745810048
"11.47 min | 1-(3,4-Dimethoxyphenyl)-1,2-ethanediol 1-O-b-D-glucoside",-0.007714867126597366,-0.014242712724481152,0.00233315910185971
"11.47 min | Benzoic acid + 1O, O-Hex",0.004610588006381467,-0.004389838228327686,0.06832508710454346
11.47 min | Cymorcin diglucoside,-0.0052690616097719285,-0.0024612337449573104,0.044755758760565756
"11.47 min | NCGC00381247-01!3-ethenyl-4-[2-(3,4,5-trihydroxybenzoyl)oxyethyl]-2-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydro-2H-pyran-5-carboxylic acid",-0.008546821162537892,-0.006224917309698541,0.030951042257702215
11.48 min | Galactaric acid,-0.019671263082628076,-0.0044649015570572236,-0.0185732182769401
11.49 min | Arthoniaic acid,-0.02279589687220943,-0.0027186317063844874,-0.01079077285586848
"11.52 min | Myricetin 3,3'-digalactoside",-0.02109010048584636,-0.0018004769121274526,0.04128871404172372
"11.53 min | 4-Hydroxy-5-(3',4'-dihydroxyphenyl)-valeric acid-O-methyl-O-glucuronide",-0.024659507800182823,-0.00652086277630218,-0.01659179073745972
11.57 min | Cinnamtannin A2,-0.04714513522360234,-0.01018594817655108,-0.029024866315800504
"11.58 min | 2-Hydroxy-3,4-Dimethoxybenzoic Acid",0.03035908517229406,-0.023127493156432973,0.0055318126599990585
11.58 min | (-)-epicatechin-3'-O-glucuronide,0.032164750405638674,-0.014438276689448623,-0.007656187440521776
11.59 min | (-)-epicatechin-3'-O-glucuronide,0.03492632436073397,-0.016962831467760616,-0.006575793251652132
11.6 min | Cinnamtannin A2,-0.04974281910297831,-0.010794982435269206,-0.028458840933361634
11.61 min | EPICATECHIN,0.05369320858221405,-0.02188269145249852,-0.006208424769155646
11.62 min | alpha-D-Galactopyranuronosyl-(1->4)-alpha-D-galactopyranuronosyl-(1->4)-D-galacturonic acid,0.020660386368790903,-0.01053762497378593,-0.008540300690476618
11.63 min | Naringenin,0.011529281271541484,-0.0035852135949026357,2.1656716343429474e-05
"11.66 min | 4-Hydroxy-5-(3',4',5'-trihydroxyphenyl)-valeric acid-O-methyl-O-glucuronide",-0.02489225856426537,-0.0034114509376866413,-0.017397890725202383
11.66 min | Geniposidic acid,-0.018622337816233243,-0.009588464626946458,0.003165690369394358
11.67 min | Procyanidin B2,-0.050137405411294175,-0.01221284931405681,-0.01607083290311893
11.67 min | (-)-Epigallocatechin 3-p-coumaroate,-0.05050380853131189,-0.010962725473695105,-0.012851438232513758
11.68 min | Procyanidin trimer C1,-0.00838480955701944,-0.002677443162614301,-0.005153250389861379
11.75 min | Hamamelitannin,0.0386644313977199,-0.010563416202911631,-0.011672152925922531
11.8 min | naringenin-7-O-glucuronide,0.017942418741807423,-0.0029795088409601033,-0.00647347024367877
11.82 min | Fulvic acid,0.016530165687053046,0.0747465613331861,-0.002736208873504718
11.83 min | 2-trans-O-Feruloylglucaric acid,-0.013353264975150101,0.003464375214887423,-0.002336109266836501
"11.83 min | Benzenebutanoic acid, 4-((3-(4-acetyl-3-hydroxy-2-propylphenoxy)propyl)thio)-gamma-hydroxy-beta-methyl-, (R*,S*)-",-0.025503543174331046,-0.006533114386438889,-0.015185495977587954
11.84 min | Gallocatechin-(4alpha->8)-gallocatechin-(4alpha->8)-gallocatechin,-0.005203958227686728,0.0011272982565171277,0.04799966127459874
11.85 min | (+)-Chebulic acid,0.04110237146885919,-0.014089394980010246,-0.008631994836240749
11.85 min | [Gallocatechin(4alpha->8)]2catechin,-0.008301587489317811,-0.0010964764807982104,0.07760698627099982
11.86 min | Laccaic acid D,0.011513249226025587,-0.013894495907462822,0.006092320834792533
11.86 min | 3'-Methoxyfukiic acid,-0.022399278186843872,-0.00718502758335543,-0.00666617442631924
"11.86 min | Epigallocatechin-(4b,8)-epicatechin-3-O-gallate ester",-0.0016706209963870094,-0.0046652660272966575,0.06644710678019419
11.92 min | Cinnamtannin B2,-0.027201479102684167,-0.005044690344156939,-0.026656809001638967
11.93 min | Epicatechin-(4beta->8)-gallocatechin,-0.02109386408963447,-0.003497832809510658,0.0746907281844515
"11.96 min | 1-[5-(2-Cyclopropyl-5,7-dimethylimidazo[4,5-b]pyridin-3-ylmethyl)thiophen-2-yl]cyclopent-3-ene carboxylic acid",-0.0018195362932047318,-0.007633884968571242,0.009330497932001927
11.97 min | Procyanidin trimer C1,-0.013328217742695003,0.0031010705277124905,-0.00278256494875149
11.97 min | Procyanidin trimer C1,-0.013328217742695003,0.0031010705277124905,-0.00278256494875149
11.97 min | Procyanidin trimer C1,-0.0184557836771824,0.0010342953893279206,-0.002629598082183867
11.97 min | Procyanidin trimer C1,-0.0184557836771824,0.0010342953893279206,-0.002629598082183867
11.98 min | Pavetannin B6,-0.03394314405328833,-0.007980267973012977,-0.03162161300710157
"11.99 min | Epicatechin-(2beta->7,4beta->6)-catechin",-0.002960229515812953,0.021123936910153157,-0.003047640704113324
12.0 min | 2-trans-O-Feruloylglucaric acid,-0.022337891962311226,-0.005326576764804856,-0.019997852893346456
12.01 min | 5-Hydroxy-6-methoxycoumarin 7-glucoside,-0.01333444676173727,0.003429118800208734,-0.0018185941861678676
12.02 min | Genipinic acid,-0.01646824740693527,0.01472936680039921,-0.005589357796138419
12.03 min | Vanilpyruvic acid,-0.009959724231394785,-0.0015306887214422175,0.08251893342491615
12.06 min | Chenodeoxycholic acid disulfate,-0.030191690169731722,-0.00593669271551706,-0.026204311015194087
12.06 min | epigallocatechin,-0.011056778665871072,-0.001432565829730757,0.08591093015119987
12.07 min | (-)-epicatechin-3'-O-glucuronide,0.04318960124212,-0.03216591319442713,-0.004860152565331565
"12.1 min | 4-Hydroxy-5-(3',4'-dihydroxyphenyl)-valeric acid-O-glucuronide",0.009570677301534287,-0.001430557282592559,0.0028340488034038504
12.1 min | 1-Salicylate glucuronide,0.055185845628555365,-0.02041986508926931,-0.009188054103497687
12.1 min | Gallocatechin-(4alpha->8)-catechin-(4alpha->8)-catechin,-0.01266450623060095,-0.002117270819477232,0.08512972921727481
12.11 min | 2-Glucosyloxy-4-methoxycinnamic acid,0.009353101585885948,0.0015411959573182338,0.0020624136014960066
12.11 min | Cinnamtannin A2,-0.042977043395047716,-0.007912842639321715,-0.027280823636941752
12.11 min | Apigenin 6-C-glucoside 8-C-arabinoside,-0.012261252225392238,-0.009405020761120153,0.029782774989747258
12.11 min | Hamamelitannin,0.05406731778135621,-0.019759021270181334,-0.012270386967892101
12.11 min | Procyanidin B2,-0.017294525570724667,-0.012682995926579928,0.012091717281593127
12.12 min | Hamamelitannin,0.05482161399901576,-0.020661933380784227,-0.011944169080938658
12.12 min | (E)-Resveratrol 3-glucoside 4'-sulfate,0.056323626428164415,-0.02110332920458753,-0.01233564208445013
"12.12 min | 4-Hydroxy-5-(3',4',5'-trihydroxyphenyl)-valeric acid-O-methyl-O-glucuronide",-0.013094874127681684,0.0030078868953016934,-0.00401626033646378
12.12 min | Caffeic acid 3-O-glucuronide,-0.025743919669296258,-0.0029320560422880673,-0.016183571620370027
"12.13 min | 3,4-di-O-galloylquinic acid",0.008235194336416275,0.018292812344708195,-0.0004995425634756561
"12.15 min | 4-Hydroxy-5-(3',4'-dihydroxyphenyl)-valeric acid-O-methyl-O-glucuronide",-0.007633573944868117,-0.0026566526307956017,0.0687336871837858
12.15 min | Cinnamtannin A2,-0.031447148428097246,-0.00308589270520318,-0.0008963623171484592
12.16 min | [Epicatechin-(4beta->8)]2-epicatechin 3'''-gallate,0.01031775522794277,-0.0044213009584318,-0.008172085204690894
12.16 min | 1-Salicylate glucuronide,0.0005547830954761716,-0.005738184511516279,0.010994132156451578
12.18 min | Cinnamtannin A2,-0.045928523184404345,-0.010316240222498814,-0.03190202096401121
"12.21 min | (5Z)-4-[2-[2-(3,4-dihydroxyphenyl)ethoxy]-2-oxoethyl]-5-ethylidene-6-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4H-pyran-3-carboxylic acid",-0.03332813384902513,-0.003499440619919541,-0.018655229772607803
12.22 min | [Gallocatechin(4alpha->8)]2catechin,-0.0074242405003013025,0.0004984256473379384,0.0664784486477064
"12.23 min | 3-(4-Hydroxy-3-methoxyphenyl)-1,2-propanediol 2-O-(galloyl-glucoside)",0.04826345575944943,-0.02458274784725053,-0.004211971228957646
12.23 min | 2-trans-O-Feruloylglucaric acid,-0.01752396510821162,0.0023627283221674482,-0.0074034922919878204
12.24 min | 3-Hydroxysuberic acid.mol,0.02981428566759563,-0.015205277490607905,-0.0021959445087453683
12.24 min | Quercetin 3-galactoside,0.025194015719857334,-0.014599693106201917,0.018535669841824916
12.24 min | 3-[7-[3-(4-Acetyl-3-hydroxy-2-propylphenoxy)-2-hydroxypropoxy]-4-oxo-8-propylchromen-2-yl]propanoic acid,-0.022424142565398607,-0.003668598276966549,-0.01876579200910673
"12.25 min | Benzoic acid + 2O, O-Hex",0.04386169617273808,-0.01991138146691143,0.0012202472364357027
12.26 min | Phlorisobutyrophenone 2-glucoside,0.03901644345778011,-0.013622196951625679,-0.008079753941416187
"12.26 min | 4-[2-[2-[3-Acetamido-2,5-dihydroxy-6-(hydroxymethyl)oxan-4-yl]oxypropanoylamino]propanoylamino]-5-amino-5-oxopentanoic acid",-0.004029735395179244,-0.004175556601159242,0.011644711550776881
12.26 min | 3-Hydroxyphloretin 2'-O-xylosyl-glucoside,-0.021343375512031925,-0.0040031853777582616,-0.021361722352919835
12.26 min | Catechin 7-sulfate,-0.010666762005513348,-0.008408806103294796,-0.015242438525602331
12.27 min | 3-Methyl-3-butenyl apiosyl-(1->6)-glucoside,-0.018097056444772153,-0.004189502757720953,-0.0040957662548697545
12.27 min | [Gallocatechin(4alpha->8)]2catechin,-0.008830019784208411,-2.00716786278558e-05,0.07146191030772694
"12.28 min | (E)-4-(1,2,3,6-Tetrahydro-2,6-dioxo-1,3-dipropyl-9H-purin-8-yl)cinnamic acid",-0.012916392081604035,-0.003093809678370287,0.013076814485771752
12.28 min | trans-Caffeic acid [apiosyl-(1->6)-glucosyl] ester,-0.01966588607675208,-0.0075890743732677625,-0.007372796349451714
12.29 min | Procyanidin trimer C1,0.0006552363687819354,-0.002535850568681459,-0.0010720093204937974
12.31 min | dihydroquercetin,0.04738718042126543,-0.026005042358138684,-0.0009752911306964411
12.32 min | 4-Hydroxybenzoic acid,-0.012339776016380517,-0.016367250717199137,0.0031089741192268927
"12.34 min | Benzoic acid + 1O, O-Hex",-0.010232134553946054,-0.012807253755799993,0.008784897321443457
12.34 min | 4'-Methyl-(-)-epigallocatechin 3'-glucuronide,-0.00854721082281733,-0.0021800717124533598,0.08187111466961053
12.35 min | Todatriol glucoside,0.03273305043087389,0.023725533078084816,0.009227456940901275
12.36 min | Methyl salicylate O-[rhamnosyl-(1->6)-glucoside],-0.016499719536765385,-0.0007038406663354312,-0.00639747658116997
12.36 min | 4-(Phenylamino)benzoic acid,0.020796526304138998,-0.00887275393933373,-0.001772625421328202
"12.36 min | 2-[4-(3-Hydroxypropyl)-2-methoxyphenoxy]-1,3-propanediol 1-glucoside",-0.03964961186541709,-0.00827347406281215,-0.010432976854304951
12.37 min | ent-Epicatechin-(4alpha->8)-ent-epicatechin 3-gallate,0.032324812258784724,-0.02166008214437162,-0.013703011831820577
12.38 min | Mono-trans-p-coumaroylmesotartaric acid,-0.023121539786964636,-0.0016528171543793678,-0.02127550808448132
"12.4 min | Epicatechin-(2beta->7,4beta->6)-catechin",-0.0386478208900933,-0.008606189518739309,-0.033805326096810834
12.41 min | 2-O-p-Coumaroylhydroxycitric acid,-0.023977655366681998,-0.0056901887465589905,-0.02142066947899097
12.44 min | Methyl 7-epi-12-hydroxyjasmonate glucoside,-0.01729548982626237,-0.0013159655222098985,0.05868495726344023
12.45 min | Hamamelitannin,0.05087009635041155,-0.01841306071549394,-0.011790791571603487
12.47 min | 5-(4-Carboxybutylperoxy)pentanoic acid,-0.0019657329183800213,0.004909273476130581,-0.0070492272838249955
12.48 min | Hamamelitannin,0.04956755603283619,-0.01762581456387507,-0.011692435754382858
12.49 min | (E)-Resveratrol 3-glucoside 4'-sulfate,0.05036932200517199,-0.018091783709226462,-0.012047727591598924
12.51 min | Phenylpyruvic acid,-0.008311158128491807,0.0012910291465392304,-0.0036145762598686184
12.51 min | Quinic acid,-0.0031873548335642292,0.0020927998212845198,0.001241092693279603
12.53 min | Phloroacetophenone 6'-[xylosyl-(1->6)-glucoside],-0.009581406065809817,0.002567268036082545,0.003145409932904378
12.54 min | Cinnamtannin II,-0.04813429359699417,-0.01017584714740099,-0.025378642436285105
12.55 min | Cinnamtannin II,-0.048575133061501484,-0.009437515106429966,-0.029701416918272827
12.58 min | (-)-epicatechin-3'-O-glucuronide,0.03690475834044749,-0.0213615035363614,0.0022453934623058763
"12.59 min | Quercetin-3,4'-O-di-beta-glucoside",-0.00630034825701546,-0.007870871841786942,-0.006743648771440938
12.6 min | Procyanidin trimer C1,-0.04582607023714193,-0.01139825212568755,-0.0242827301816279
12.6 min | 2-Hydroxybenzaldehyde O-[xylosyl-(1->6)-glucoside],-0.01952280818791389,-0.00019069399840741208,-0.0036911222570674036
12.61 min | Glucocaffeic acid,-0.007475585829510937,-0.0069385902815756,0.0078065493386097135
12.64 min | 1-Hexanol arabinosylglucoside,-0.015379482195096618,-0.005307621923552763,0.0091518503855857
12.68 min | Cinnamtannin A2,-0.04895783769517849,-0.011444121685645521,-0.027845975036712097
12.68 min | Cinnamtannin A2,-0.04895783769517849,-0.011444121685645521,-0.027845975036712097
12.68 min | Methyl salicylate O-[rhamnosyl-(1->6)-glucoside],-0.011472404256799485,-0.0063288945097265195,-0.010509391090684139
12.68 min | Cinnamtannin A2,-0.036109856780059305,-0.007984168851174136,-0.016344031274964484
12.68 min | Cinnamtannin A2,-0.036109856780059305,-0.007984168851174136,-0.016344031274964484
12.68 min | Epigallocatechin gallate,0.04743243682405877,-0.02257589428189052,-0.006764181110917891
12.69 min | Cinnamtannin A2,-0.04576883650004543,-0.01117830168528715,-0.02338205099472104
"12.71 min | (1xi,3xi)-1,2,3,4-Tetrahydro-1-methyl-beta-carboline-3-carboxylic acid",-0.01674017302689998,0.0017137954948223517,-0.00683442185090685
12.72 min | 4-Methoxycinnamic acid,-0.018445225970699745,-0.013280765547157713,0.024339097395508935
12.72 min | Phlorisobutyrophenone 2-glucoside,-0.010381167469091915,-0.010785688888380315,0.026438255600201837
12.73 min | 3'-Methoxyfukiic acid,-0.012323496874082752,0.002539502362128687,0.0006913022857320936
"12.73 min | 4-Hydroxy-5-(3',4',5'-trihydroxyphenyl)-valeric acid-O-methyl-O-glucuronide",-0.017124668531797897,-0.004088352053376614,-0.0026862733873329373
12.74 min | Lucuminic acid,-0.0266745487128389,-0.0048042776293635995,-0.004633368508244231
12.75 min | Ethyl (S)-3-hydroxybutyrate glucoside,0.04867976427422424,-0.0009680341524723933,-0.00371636614870176
12.79 min | D-(-)-quinic acid,-0.019644337467524208,-0.002277177991558176,0.05458385349162735
12.8 min | Peonidin 3-(6''-malonyl-glucoside) 5-glucoside,0.042746497552624885,-0.024264314327078183,-0.0035995333699945474
12.81 min | EPICATECHIN,-0.02323308550813558,-0.024812033412026376,-0.0019948002197750286
12.81 min | Epicatechin,-0.02243638732856205,-0.02484571843608563,0.0028699947891180793
12.81 min | 4-Hydroxybenzoic acid,-0.015429718033378002,-0.021305672714588757,0.006786031986836525
12.81 min | 6-Methylcoumarin,-0.018411693768156375,-0.018003324712790893,-0.002879163361696188
12.81 min | 4-Hydroxyphenylpyruvic acid,-0.023300387724217914,-0.024543897315194633,-0.0008975223028484847
12.81 min | Phenylpyruvic acid,-0.006968623967876057,-0.008108378525240309,0.014573054303402656
12.81 min | Pyrroline hydroxycarboxylic acid,-0.015947737484744016,-0.02253901724889977,-0.0006496834838106203
12.82 min | Monoisobutyl phthalic acid,-0.020499635274050878,-0.023806079147603715,-0.0015531035468473737
12.83 min | 2-trans-O-Feruloylglucaric acid,-0.026555459937829994,-0.003550762479648134,-0.0200598044338002
12.84 min | 2-Keto-6-aminocaproic acid.mol,0.05069490556633764,-0.00015283684862855016,0.001658511474022751
12.88 min | 5-Hydroxy-6-methoxycoumarin 7-glucoside,-0.009566967790253747,0.001803809245093606,-0.004364062977653318
12.9 min | Cinnamtannin II,-0.04756058663224751,-0.011055499130042072,-0.028140224200752705
12.9 min | Cinnamtannin II,-0.04756058663224751,-0.011055499130042072,-0.028140224200752705
12.9 min | Cinnamtannin II,-0.04549869981104558,-0.010969501140590006,-0.025822868575083025
12.9 min | Cinnamtannin II,-0.04549869981104558,-0.010969501140590006,-0.025822868575083025
12.91 min | Acaciabiuronic acid,-0.0032923300934760433,-0.0023731842274279267,0.006736423018426866
12.93 min | Gallocatechin-(4alpha->8)-catechin-(4alpha->8)-catechin,-0.010949903477079977,-0.0012454267859320493,0.08596537288666665
12.94 min | Lignosulfonic acid,0.055429664010418864,-0.028001782107128476,-0.0033778415803800933
"12.94 min | Catechin 3',4'-diglucoside",-0.02333007736603181,-0.004624377463759215,-0.003201748563450242
12.95 min | Epifisetinidol-(4beta->8)-catechin,-0.030405797780576168,-0.008373084188063627,-0.007441351392054714
12.95 min | Gentisic acid,0.05074039690857534,-0.02736296274467101,-0.0028904594849532292
12.95 min | Phlorisobutyrophenone 2-glucoside,-0.010059294478533895,-0.0014723039629539292,0.04528967360253626
12.95 min | Phloroacetophenone 6'-[xylosyl-(1->6)-glucoside],-0.02305652569722243,-0.007442761674320685,-0.016533750212665052
12.95 min | Epigallocatechin gallate,0.051713130933757435,-0.02671699662682636,-0.0019148927320586692
12.95 min | GALLIC ACID,0.057213509291841054,-0.029018210644248504,-0.0036993513587515185
12.98 min | epigallocatechin,0.05223183960046987,-0.02359482979951232,-0.00013481095812426286
"12.98 min | NCGC00381310-01!(2S,3S,4S,5R,6S)-5-[(2S,3R,4R,5S,6S)-4-acetyloxy-3,5-dihydroxy-6-methyloxan-2-yl]oxy-6-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxochromen-7-yl]oxy-3,4-dihydroxyoxane-2-carboxylic acid",0.039176374127565645,-0.026138824383493214,-0.004241843939487522
12.98 min | Luteolin,0.03105086428584351,-0.02367210765549954,0.0035657337382643387
"12.99 min | 3-(4-Hydroxy-3-methoxyphenyl)-1,2-propanediol 2-O-(galloyl-glucoside)",0.001783421548989282,-0.006507388698857821,0.06931827457558164
13.05 min | Epicatechin-(4beta->8)-gallocatechin,-0.009021093045610521,-0.0007222302732765441,0.06364307799102122
13.06 min | Phenylpyruvic acid,0.0006539845036100506,-0.005134971046263579,0.012111422983782498
13.07 min | trans-o-Coumaric acid 2-glucoside,0.009369506894703564,-0.004771604268667593,0.009132950412329977
13.07 min | Methyl 7-epi-12-hydroxyjasmonate glucoside,-0.011204613710642753,-0.004404391285449422,0.023423521286172283
13.08 min | Cinnamtannin B2,-0.04035207832382136,-0.008880459912366667,-0.03631888810130399
13.12 min | Caffeic acid 3-O-glucuronide,-0.024396171703370093,-0.0014183693754357294,-0.013495837837494388
13.12 min | Lucuminic acid,-0.0008049484187804628,-0.00418133626962974,0.011697311551766077
13.12 min | Kaempferol 3-O-feruloyl-sophoroside 7-O-glucoside,0.000792257076343132,0.0008738778529492679,-0.005782311147622062
13.13 min | Caftaric acid,-0.006151002446252301,-0.001151156383013617,0.08371589422485497
13.13 min | [Epicatechin-(4beta->8)]2-epicatechin 3'''-gallate,0.029662481235435106,-0.02254309881132527,-0.0014267925866826717
13.13 min | Homogentisic acid,-0.009234754704114542,0.00046911620755326624,0.005871065381354171
13.14 min | Ethyl (S)-3-hydroxybutyrate glucoside,0.04265697093089067,0.03800771597848204,-0.007283556866072847
13.14 min | 3-Methyl-3-butenyl apiosyl-(1->6)-glucoside,-0.032398135755466635,-0.006500800180824021,0.014462704012162018
"13.15 min | Epicatechin-(4beta->6)-epicatechin-(2beta->7,4beta->8)-epicatechin",-0.04179187533869343,-0.008076557391355583,-0.036518396957296036
13.18 min | Caffeic Acid,-0.019863079338008634,-0.002633306456905571,0.022862329870431422
13.2 min | Phlorisobutyrophenone 2-glucoside,0.048849984590344044,-0.027723149252627772,-0.003620209474357838
13.21 min | 5-O-Feruloylquinic acid,-0.003986748050053041,0.0024091561795217334,0.0012572407948844495
13.23 min | Cinnamtannin II,-0.04678138697026716,-0.011280641561824177,-0.03037789745154227
13.23 min | Gentisic acid,-0.0153973838630839,-0.0010510692830125049,-0.001290970120827517
13.24 min | Cinnamtannin II,-0.04353080420862931,-0.011249967805500402,-0.02568407428488192
13.25 min | 2-trans-O-Feruloylglucaric acid,-0.02487476030980175,-0.0052238388619874525,-0.02000393163739226
"13.26 min | Benzoic acid + 1O, O-Hex",0.009856438101974204,-0.009613289739671462,0.014317201364647557
13.26 min | Procyanidin trimer C1,-0.030244157540325146,-0.011694938002592078,-0.027269171265433736
13.26 min | Procyanidin trimer C1,-0.030244157540325146,-0.011694938002592078,-0.027269171265433736
13.26 min | Procyanidin trimer C1,-0.03846452217814146,-0.010880530423146661,-0.02738274316019041
13.26 min | Procyanidin trimer C1,-0.03846452217814146,-0.010880530423146661,-0.02738274316019041
13.29 min | Cinnamtannin III,-0.04443662346986841,-0.010050232130053873,-0.028397294154038168
13.29 min | ent-Epicatechin-(4alpha->8)-ent-epicatechin 3-gallate,-0.006716815138029852,-0.008327245777246783,-0.01537055955213179
13.29 min | Epicatechin-(4beta->8)-gallocatechin,-0.013775401421510793,-0.0020696746782188,0.08511005821427407
13.31 min | Cinnamtannin A2,-0.03880426770126095,-0.010989146967675,-0.027755078768140106
13.32 min | Cinnamtannin III,-0.046601500744848534,-0.010471214146274374,-0.02860794638452421
13.33 min | Caffeoylmalic acid,-0.00794427815493226,-0.00302782699926938,0.01867985485164088
"13.33 min | Benzoic acid + 1O, 1MeO, O-Hex",0.051364371830417026,-0.019999470357932137,-0.010890901372724873
